,ID,Nombre,Edad,Sexo,Telefono,Email,Descripcion,Fumar,Municipio
2924,210874,Vidal Pulido,66,Hombre,+34847506705,vidalpulido@yahoo.com,"¡Hola, soy Vidal! Tengo 66 años y me gusta hacer senderismo. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
2925,650017,Itziar Roca,42,Mujer,+34874029904,itziarroca@hotmail.com,"¡Hola, soy Itziar! Tengo 42 años y me gusta tocar un instrumento musical. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Paterna, Spain"
2926,274270,Arsenio Comas,83,Hombre,+34965624429,arseniocomas@yahoo.com,"¡Hola, soy Arsenio! Tengo 83 años y me gusta pintar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
2927,799693,Lola Duque,38,Mujer,+34880655496,loladuque@hotmail.com,"¡Hola, soy Lola! Tengo 38 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2928,725184,Lara Correa,54,Mujer,+34827994091,laracorrea@yahoo.com,"¡Hola, soy Lara! Tengo 54 años y me gusta ver películas. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Alboraya, Spain"
2929,798465,Eliseo Pons,17,Hombre,+34985058310,eliseopons@hotmail.com,"¡Hola, soy Eliseo! Tengo 17 años y me gusta ir al cine. Suelo escuchar música pop.",No me importa viajar con un fumador,"Burjasot, Spain"
2930,405152,Macarena Barrena,51,Mujer,+34879097942,macarenabarrena@hotmail.com,"¡Hola, soy Macarena! Tengo 51 años y me gusta ir al cine. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Paterna, Spain"
2931,737173,Felisa Santiago,33,Mujer,+34880943391,felisasantiago@gmail.com,"¡Hola, soy Felisa! Tengo 33 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Paterna, Spain"
2932,450901,Patricio Ibañez,23,Hombre,+34988570249,patricioibanez@yahoo.com,"¡Hola, soy Patricio! Tengo 23 años y me gusta ver películas. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Torrent, Spain"
2933,350010,Nadia Amorós,83,Mujer,+34981940225,nadiaamoros@hotmail.com,"¡Hola, soy Nadia! Tengo 83 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Catarroja, Spain"
2934,688090,Amada Daza,83,Mujer,+34823254519,amadadaza@yahoo.com,"¡Hola, soy Amada! Tengo 83 años y me gusta cocinar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Meliana, Spain"
2935,391105,Desiderio Oliver,23,Hombre,+34873074118,desideriooliver@yahoo.com,"¡Hola, soy Desiderio! Tengo 23 años y me gusta hacer senderismo. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Moncada, Spain"
2936,976056,Coral Carrión,67,Mujer,+34881076642,coralcarrion@yahoo.com,"¡Hola, soy Coral! Tengo 67 años y me gusta ver películas. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Alboraya, Spain"
2937,243350,Nacho Piña,56,Hombre,+34816383564,nachopina@hotmail.com,"¡Hola, soy Nacho! Tengo 56 años y me gusta salir a correr. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Manises, Spain"
2938,612647,Adalberto Salom,18,Hombre,+34847284611,adalbertosalom@hotmail.com,"¡Hola, soy Adalberto! Tengo 18 años y me gusta hacer senderismo. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Aldaya, Spain"
2939,944845,Yaiza Villaverde,28,Mujer,+34741575824,yaizavillaverde@gmail.com,"¡Hola, soy Yaiza! Tengo 28 años y me gusta practicar deporte. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Sedaví, Spain"
2940,869647,Elvira Alcalá,55,Mujer,+34975090991,elviraalcala@hotmail.com,"¡Hola, soy Elvira! Tengo 55 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2941,719347,Cesar Moliner,17,Hombre,+34984560582,cesarmoliner@hotmail.com,"¡Hola, soy Cesar! Tengo 17 años y me gusta cocinar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
2942,734166,Amor Malo,35,Mujer,+34964048625,amormalo@yahoo.com,"¡Hola, soy Amor! Tengo 35 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Benetúser, Spain"
2943,569198,Margarita Carrasco,47,Mujer,+34709584347,margaritacarrasco@gmail.com,"¡Hola, soy Margarita! Tengo 47 años y me gusta hacer senderismo. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
2944,744229,Javi Belmonte,45,Hombre,+34922175762,javibelmonte@yahoo.com,"¡Hola, soy Javi! Tengo 45 años y me gusta leer. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
2945,892377,Josefa Alemany,85,Mujer,+34884216850,josefaalemany@yahoo.com,"¡Hola, soy Josefa! Tengo 85 años y me gusta pintar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2946,453808,Elpidio Bermejo,73,Hombre,+34716371246,elpidiobermejo@gmail.com,"¡Hola, soy Elpidio! Tengo 73 años y me gusta ver películas. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Aldaya, Spain"
2947,579967,Guiomar Zabala,48,Mujer,+34878099673,guiomarzabala@hotmail.com,"¡Hola, soy Guiomar! Tengo 48 años y me gusta ver películas. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Burjasot, Spain"
2948,975078,Mauricio Poza,49,Hombre,+34973688317,mauriciopoza@yahoo.com,"¡Hola, soy Mauricio! Tengo 49 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2949,565835,María Jesús Lucas,65,Mujer,+34942266578,mariajesuslucas@yahoo.com,"¡Hola, soy María! Tengo 65 años y me gusta salir a correr. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
2950,130781,Ricardo Piquer,27,Hombre,+34825716408,ricardopiquer@gmail.com,"¡Hola, soy Ricardo! Tengo 27 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2951,722848,Kike Carbajo,52,Hombre,+34947472988,kikecarbajo@yahoo.com,"¡Hola, soy Kike! Tengo 52 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
2952,746527,Ascensión Castilla,25,Mujer,+34987764046,ascensioncastilla@hotmail.com,"¡Hola, soy Ascensión! Tengo 25 años y me gusta ver películas. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
2953,151622,Antonio Suárez,72,Hombre,+34947918639,antoniosuarez@gmail.com,"¡Hola, soy Antonio! Tengo 72 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
2954,572905,Felipe Ortega,72,Hombre,+34983009081,felipeortega@hotmail.com,"¡Hola, soy Felipe! Tengo 72 años y me gusta ir al cine. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Xirivella, Spain"
2955,371971,Jose Luis Priego,63,Hombre,+34987497281,joseluispriego@gmail.com,"¡Hola, soy Jose! Tengo 63 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Aldaya, Spain"
2956,509358,Genoveva Blanch,38,Mujer,+34949081232,genovevablanch@hotmail.com,"¡Hola, soy Genoveva! Tengo 38 años y me gusta practicar deporte. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
2957,765805,Trinidad Company,52,Mujer,+34964224762,trinidadcompany@hotmail.com,"¡Hola, soy Trinidad! Tengo 52 años y me gusta viajar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
2958,304229,Selena Olivé,17,Mujer,+34881120545,selenaolive@yahoo.com,"¡Hola, soy Selena! Tengo 17 años y me gusta leer. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Burjasot, Spain"
2959,887871,Luisina Abril,18,Mujer,+34971694198,luisinaabril@gmail.com,"¡Hola, soy Luisina! Tengo 18 años y me gusta hacer senderismo. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Mislata, Spain"
2960,518559,Salud Berrocal,78,Mujer,+34925436954,saludberrocal@hotmail.com,"¡Hola, soy Salud! Tengo 78 años y me gusta leer. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2961,166288,Delia Iniesta,49,Mujer,+34888625727,deliainiesta@yahoo.com,"¡Hola, soy Delia! Tengo 49 años y me gusta leer. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Xirivella, Spain"
2962,282114,Berta Zapata,26,Mujer,+34946859368,bertazapata@yahoo.com,"¡Hola, soy Berta! Tengo 26 años y me gusta ver películas. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2963,448544,Evelia Ferrero,52,Mujer,+34882074108,eveliaferrero@yahoo.com,"¡Hola, soy Evelia! Tengo 52 años y me gusta leer. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Meliana, Spain"
2964,151876,Inmaculada Terrón,36,Mujer,+34877727556,inmaculadaterron@yahoo.com,"¡Hola, soy Inmaculada! Tengo 36 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
2965,649961,Maximiliano Otero,28,Hombre,+34844306702,maximilianootero@yahoo.com,"¡Hola, soy Maximiliano! Tengo 28 años y me gusta ir al cine. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
2966,676990,Sandra Luque,58,Mujer,+34877571151,sandraluque@gmail.com,"¡Hola, soy Sandra! Tengo 58 años y me gusta cocinar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Aldaya, Spain"
2967,297419,Fátima Corral,70,Mujer,+34927259749,fatimacorral@yahoo.com,"¡Hola, soy Fátima! Tengo 70 años y me gusta hacer senderismo. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
2968,442343,Haydée Pereira,83,Mujer,+34847493932,haydeepereira@yahoo.com,"¡Hola, soy Haydée! Tengo 83 años y me gusta practicar deporte. Suelo escuchar música pop.",No me importa viajar con un fumador,"Manises, Spain"
2969,229324,Andrea Ramos,71,Mujer,+34849609244,andrearamos@hotmail.com,"¡Hola, soy Andrea! Tengo 71 años y me gusta ir al cine. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Moncada, Spain"
2970,969926,Modesto Mata,48,Hombre,+34879018960,modestomata@yahoo.com,"¡Hola, soy Modesto! Tengo 48 años y me gusta practicar deporte. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Paterna, Spain"
2971,791307,Dani Casado,34,Hombre,+34827223955,danicasado@yahoo.com,"¡Hola, soy Dani! Tengo 34 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Aldaya, Spain"
2972,784670,Julie Porcel,71,Mujer,+34883628425,julieporcel@hotmail.com,"¡Hola, soy Julie! Tengo 71 años y me gusta salir a correr. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Catarroja, Spain"
2973,919955,Ibán Castellanos,58,Hombre,+34946490048,ibancastellanos@hotmail.com,"¡Hola, soy Ibán! Tengo 58 años y me gusta hacer senderismo. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Valencia, Spain"
2974,451947,Rogelio Sacristán,64,Hombre,+34803004917,rogeliosacristan@hotmail.com,"¡Hola, soy Rogelio! Tengo 64 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
2975,343711,Amada Almeida,50,Mujer,+34974680174,amadaalmeida@hotmail.com,"¡Hola, soy Amada! Tengo 50 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
2976,502883,Trini Montenegro,85,Mujer,+34800074112,trinimontenegro@yahoo.com,"¡Hola, soy Trini! Tengo 85 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
2977,344434,Daniel Aroca,29,Hombre,+34838753272,danielaroca@gmail.com,"¡Hola, soy Daniel! Tengo 29 años y me gusta salir a correr. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Mislata, Spain"
2978,804653,Sara Ortiz,58,Mujer,+34941193867,saraortiz@yahoo.com,"¡Hola, soy Sara! Tengo 58 años y me gusta hacer senderismo. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Mislata, Spain"
2979,718611,Nerea Fabregat,38,Mujer,+34883116101,nereafabregat@gmail.com,"¡Hola, soy Nerea! Tengo 38 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Mislata, Spain"
2980,702111,Nadia Bejarano,36,Mujer,+34828392786,nadiabejarano@hotmail.com,"¡Hola, soy Nadia! Tengo 36 años y me gusta pintar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
2981,481412,Sebastián Guerrero,50,Hombre,+34826612620,sebastianguerrero@yahoo.com,"¡Hola, soy Sebastián! Tengo 50 años y me gusta salir a correr. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
2982,205597,Valentina Nadal,68,Mujer,+34927948681,valentinanadal@hotmail.com,"¡Hola, soy Valentina! Tengo 68 años y me gusta ir al cine. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
2983,496393,Joaquina Arana,56,Mujer,+34979120195,joaquinaarana@gmail.com,"¡Hola, soy Joaquina! Tengo 56 años y me gusta salir a correr. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Alfafar, Spain"
2984,607709,Cecilio Marí,20,Hombre,+34984079899,ceciliomari@yahoo.com,"¡Hola, soy Cecilio! Tengo 20 años y me gusta leer. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
2985,115816,Rebeca Sanjuan,41,Mujer,+34841023427,rebecasanjuan@gmail.com,"¡Hola, soy Rebeca! Tengo 41 años y me gusta leer. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
2986,385746,Matías Fuster,81,Hombre,+34806428802,matiasfuster@yahoo.com,"¡Hola, soy Matías! Tengo 81 años y me gusta cocinar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
2987,564342,Melisa Gual,74,Mujer,+34928506808,melisagual@yahoo.com,"¡Hola, soy Melisa! Tengo 74 años y me gusta ir al cine. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
2988,313371,Gaspar Grau,26,Hombre,+34902575194,gaspargrau@gmail.com,"¡Hola, soy Gaspar! Tengo 26 años y me gusta cocinar. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Mislata, Spain"
2989,754562,Máximo Torres,85,Hombre,+34713902944,maximotorres@hotmail.com,"¡Hola, soy Máximo! Tengo 85 años y me gusta pintar. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Meliana, Spain"
2990,802458,Sosimo Miranda,61,Hombre,+34920580417,sosimomiranda@hotmail.com,"¡Hola, soy Sosimo! Tengo 61 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Benetúser, Spain"
2991,495444,Magdalena Vila,25,Mujer,+34886436434,magdalenavila@yahoo.com,"¡Hola, soy Magdalena! Tengo 25 años y me gusta viajar. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Paiporta, Spain"
2992,193559,José Luis Daza,49,Hombre,+34925730348,joseluisdaza@hotmail.com,"¡Hola, soy José! Tengo 49 años y me gusta hacer senderismo. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
2993,606233,Chus Santamaría,32,Mujer,+34948444308,chussantamaria@yahoo.com,"¡Hola, soy Chus! Tengo 32 años y me gusta ver películas. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Moncada, Spain"
2994,719820,Máxima Ordóñez,18,Mujer,+34844700136,maximaordonez@gmail.com,"¡Hola, soy Máxima! Tengo 18 años y me gusta ver películas. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Paterna, Spain"
2995,331878,Sandra Barral,58,Mujer,+34965249073,sandrabarral@yahoo.com,"¡Hola, soy Sandra! Tengo 58 años y me gusta leer. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Alfafar, Spain"
2996,870061,José Luis Paredes,31,Hombre,+34924389540,joseluisparedes@hotmail.com,"¡Hola, soy José! Tengo 31 años y me gusta ir al cine. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
2997,712832,Gerardo Rosell,62,Hombre,+34800012559,gerardorosell@hotmail.com,"¡Hola, soy Gerardo! Tengo 62 años y me gusta leer. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Alfafar, Spain"
2998,148857,Nicanor Tovar,23,Hombre,+34921232680,nicanortovar@yahoo.com,"¡Hola, soy Nicanor! Tengo 23 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",No me importa viajar con un fumador,"Paiporta, Spain"
2999,452624,Remigio Rico,49,Hombre,+34835853084,remigiorico@yahoo.com,"¡Hola, soy Remigio! Tengo 49 años y me gusta ver películas. Suelo escuchar música pop.",No me importa viajar con un fumador,"Mislata, Spain"
3000,422618,Emigdio Hervia,41,Hombre,+34922160153,emigdiohervia@yahoo.com,"¡Hola, soy Emigdio! Tengo 41 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Paterna, Spain"
3001,372406,Nazaret González,49,Mujer,+34821072497,nazaretgonzalez@yahoo.com,"¡Hola, soy Nazaret! Tengo 49 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alaquàs, Spain"
3002,999640,Julio Juan,65,Hombre,+34884618603,juliojuan@hotmail.com,"¡Hola, soy Julio! Tengo 65 años y me gusta leer. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
3003,742789,Rodrigo Figueras,77,Hombre,+34945330236,rodrigofigueras@gmail.com,"¡Hola, soy Rodrigo! Tengo 77 años y me gusta practicar deporte. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Sedaví, Spain"
3004,777085,Toño Olmo,47,Hombre,+34807382810,tonoolmo@gmail.com,"¡Hola, soy Toño! Tengo 47 años y me gusta practicar deporte. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Benetúser, Spain"
3005,725694,Albina Quiroga,70,Mujer,+34615314541,albinaquiroga@gmail.com,"¡Hola, soy Albina! Tengo 70 años y me gusta cocinar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
